TransactionID,Amount,CountryRisk,TransactionType,CustomerType,AccountAgeMonths,HasPriorSAR,RelatedPartiesCount,TransactionLocation,PurposeKnown,TransactionPattern,NarrativeRiskTerms,IsFraud
1493,75286,4,card,business,65,0,1,domestic,1,frequent small,unusual pattern,0
1494,85569,6,crypto,business,20,0,1,domestic,1,structuring,third-party involvement,0
1495,20681,1,card,business,57,0,4,foreign,1,structuring,shell company,0
1496,89029,8,crypto,foreign,111,0,2,domestic,1,frequent small,,0
1497,23151,7,card,foreign,46,0,1,domestic,1,structuring,unusual pattern,0
1498,51574,9,cash,foreign,8,0,4,domestic,0,structuring,shell company,0
1499,91848,3,cash,foreign,10,0,1,domestic,0,normal,,0
1500,69726,2,crypto,non-profit,73,1,2,domestic,0,frequent small,third-party involvement,1
1501,7060,1,card,retail,113,0,3,domestic,0,normal,cash-heavy,0
1502,35872,3,card,foreign,105,0,2,domestic,1,normal,,0
1503,21620,5,wire,non-profit,67,0,5,domestic,1,structuring,,1
1504,49581,2,ACH,retail,11,0,4,domestic,1,normal,,0
1505,36508,3,crypto,foreign,12,0,2,domestic,1,round figures,cash-heavy,0
1506,94106,4,ACH,retail,10,0,3,domestic,0,structuring,unusual pattern,1
1507,57234,7,ACH,foreign,25,0,1,domestic,1,round figures,cash-heavy,0
1508,20591,3,crypto,non-profit,49,1,4,domestic,1,structuring,,0
1509,1441,9,card,business,49,1,2,domestic,1,normal,third-party involvement,0
1510,44723,8,crypto,business,89,1,3,domestic,0,structuring,,0
1511,90427,4,ACH,retail,11,0,2,domestic,0,round figures,third-party involvement,0
1512,438,1,card,non-profit,62,0,5,domestic,1,structuring,shell company,0
1513,71531,1,cash,business,118,0,4,domestic,0,round figures,third-party involvement,0
1514,12354,1,crypto,foreign,36,0,1,domestic,1,frequent small,,0
1515,51960,1,crypto,business,39,0,3,domestic,1,normal,cash-heavy,0
1516,11444,8,card,retail,53,0,2,domestic,1,round figures,,0
1517,1850,3,cash,retail,90,0,4,foreign,1,frequent small,,0
1518,54856,6,cash,non-profit,78,0,2,domestic,1,normal,shell company,0
1519,68057,3,card,retail,103,0,4,domestic,1,frequent small,unusual pattern,0
1520,58153,5,wire,business,56,0,5,domestic,0,round figures,,0
1521,70955,7,crypto,business,104,0,2,domestic,1,normal,shell company,0
1522,15996,2,crypto,business,1,0,5,domestic,1,frequent small,cash-heavy,0
1523,55861,6,ACH,business,56,0,3,domestic,1,round figures,shell company,0
1524,62652,6,card,non-profit,118,0,5,domestic,1,frequent small,shell company,1
1525,77554,3,ACH,foreign,4,1,4,foreign,1,normal,third-party involvement,0
1526,90700,6,ACH,foreign,30,0,3,domestic,1,normal,unusual pattern,0
1527,28035,10,cash,non-profit,12,1,2,domestic,1,normal,unusual pattern,0
1528,37741,10,crypto,retail,35,0,2,domestic,1,round figures,cash-heavy,0
1529,29811,5,ACH,foreign,77,0,4,domestic,1,frequent small,shell company,0
1530,70442,2,cash,retail,52,0,1,domestic,1,frequent small,cash-heavy,0
1531,12282,9,card,foreign,31,0,1,domestic,0,round figures,cash-heavy,0
1532,87933,8,ACH,retail,102,0,2,foreign,1,normal,unusual pattern,0
1533,56376,3,crypto,non-profit,107,0,4,domestic,1,structuring,unusual pattern,0
1534,19641,8,ACH,business,87,0,1,domestic,1,normal,unusual pattern,1
1535,94557,9,card,retail,68,0,5,domestic,1,structuring,,0
1536,82410,3,ACH,business,52,0,2,domestic,1,normal,shell company,0
1537,44913,3,crypto,retail,80,0,5,domestic,0,round figures,cash-heavy,1
1538,37298,2,cash,retail,7,0,4,domestic,1,structuring,shell company,0
1539,8920,8,crypto,retail,22,0,5,domestic,1,round figures,cash-heavy,0
1540,24170,10,cash,retail,93,0,1,domestic,1,structuring,cash-heavy,1
1541,69868,1,wire,retail,75,0,1,domestic,1,frequent small,cash-heavy,0
1542,11222,8,crypto,business,56,0,3,domestic,1,structuring,cash-heavy,1
1543,80659,7,crypto,retail,97,0,2,domestic,1,structuring,third-party involvement,0
1544,73643,7,card,business,58,0,4,domestic,1,structuring,third-party involvement,0
1545,83541,3,ACH,non-profit,93,0,2,domestic,0,frequent small,,0
1546,41886,1,cash,foreign,64,0,5,domestic,1,round figures,unusual pattern,0
1547,95034,4,cash,retail,103,0,4,domestic,0,frequent small,cash-heavy,0
1548,99904,9,card,foreign,12,0,4,foreign,0,structuring,shell company,0
1549,6837,5,card,business,7,0,1,domestic,0,normal,third-party involvement,0
1550,36162,1,ACH,non-profit,55,0,5,domestic,1,frequent small,unusual pattern,0
1551,54337,5,ACH,non-profit,103,0,1,domestic,1,normal,,0
1552,51671,8,crypto,non-profit,106,0,1,foreign,1,frequent small,unusual pattern,0
1553,25610,8,wire,foreign,62,0,3,domestic,1,frequent small,cash-heavy,0
1554,19526,5,ACH,business,112,0,1,domestic,0,structuring,unusual pattern,0
1555,37365,9,card,retail,90,0,2,domestic,1,round figures,cash-heavy,1
1556,17950,1,ACH,retail,104,0,4,domestic,1,round figures,third-party involvement,0
1557,66250,4,cash,business,73,0,1,domestic,1,structuring,third-party involvement,0
1558,87412,3,wire,foreign,105,0,2,domestic,1,frequent small,cash-heavy,0
1559,89713,2,crypto,retail,98,0,5,foreign,1,round figures,shell company,0
1560,75010,8,cash,business,109,0,4,foreign,1,round figures,third-party involvement,0
1561,52475,7,cash,retail,77,0,5,domestic,1,round figures,shell company,0
1562,35535,9,wire,non-profit,55,0,2,domestic,1,structuring,cash-heavy,1
1563,96543,2,crypto,retail,119,0,5,domestic,1,normal,cash-heavy,0
1564,57232,4,card,foreign,36,0,5,domestic,1,normal,third-party involvement,1
1565,79045,6,crypto,business,89,0,5,domestic,1,normal,shell company,0
1566,82150,3,ACH,foreign,24,0,1,foreign,1,normal,cash-heavy,0
1567,95502,8,cash,business,44,0,1,domestic,1,normal,third-party involvement,0
1568,3083,3,ACH,non-profit,17,1,1,domestic,0,round figures,cash-heavy,0
1569,97341,2,card,business,2,0,4,foreign,0,round figures,unusual pattern,0
1570,20762,3,ACH,retail,13,0,2,domestic,0,frequent small,unusual pattern,0
1571,23610,6,crypto,retail,31,0,1,domestic,1,round figures,third-party involvement,1
1572,78287,2,ACH,non-profit,93,0,5,domestic,0,structuring,cash-heavy,0
1573,41098,8,card,business,114,1,5,domestic,0,frequent small,third-party involvement,0
1574,56946,1,card,non-profit,28,0,5,domestic,0,round figures,,0
1575,94171,7,card,retail,60,0,5,domestic,1,frequent small,third-party involvement,0
1576,6740,2,crypto,foreign,27,0,3,domestic,0,frequent small,third-party involvement,0
1577,44647,10,card,non-profit,15,0,4,foreign,1,normal,unusual pattern,0
1578,54720,6,cash,foreign,95,0,2,foreign,1,frequent small,unusual pattern,0
1579,15417,2,card,foreign,104,1,2,domestic,1,round figures,cash-heavy,0
1580,7664,2,ACH,business,79,1,1,domestic,1,normal,third-party involvement,1
1581,27445,10,ACH,non-profit,33,0,3,domestic,1,round figures,third-party involvement,0
1582,94323,8,ACH,foreign,20,0,2,domestic,1,normal,cash-heavy,0
1583,79373,2,crypto,foreign,42,0,4,domestic,1,round figures,shell company,0
1584,74959,7,ACH,business,12,0,5,foreign,0,normal,cash-heavy,0
1585,80865,3,crypto,business,101,0,1,foreign,1,normal,unusual pattern,0
1586,74138,8,crypto,retail,73,0,4,domestic,1,structuring,unusual pattern,0
1587,52493,7,card,foreign,23,0,2,domestic,1,round figures,third-party involvement,0
1588,66181,8,cash,retail,72,0,3,domestic,1,frequent small,unusual pattern,0
1589,29530,7,card,foreign,96,1,1,domestic,1,normal,cash-heavy,0
1590,75632,6,card,retail,112,0,2,domestic,1,round figures,third-party involvement,0
1591,27888,7,crypto,business,14,0,1,domestic,1,normal,cash-heavy,1
1592,95605,5,crypto,non-profit,91,0,2,domestic,1,structuring,cash-heavy,0
1593,48643,7,ACH,business,25,0,5,domestic,1,structuring,third-party involvement,0
1594,14019,1,ACH,retail,77,0,3,foreign,1,structuring,shell company,0
1595,69446,1,card,retail,119,0,5,domestic,1,structuring,unusual pattern,1
1596,96222,9,wire,non-profit,85,0,2,domestic,0,frequent small,,0
1597,40074,5,wire,foreign,109,0,4,domestic,1,frequent small,,0
1598,16471,5,ACH,retail,31,0,5,domestic,1,normal,,0
1599,45184,3,wire,retail,101,0,4,domestic,1,round figures,unusual pattern,0
1600,29729,5,ACH,retail,112,0,2,domestic,1,structuring,shell company,1
1601,51284,3,crypto,non-profit,107,0,3,foreign,1,structuring,cash-heavy,1
1602,62016,9,card,business,54,0,4,domestic,1,frequent small,third-party involvement,1
1603,74072,9,cash,retail,5,0,2,domestic,1,frequent small,shell company,1
1604,62287,6,card,non-profit,13,0,4,domestic,1,structuring,,1
1605,13084,1,ACH,retail,28,0,5,domestic,1,round figures,unusual pattern,0
1606,33139,7,ACH,foreign,43,1,2,domestic,1,normal,unusual pattern,0
1607,85531,7,card,non-profit,89,0,5,foreign,0,normal,third-party involvement,0
1608,83791,10,ACH,retail,115,0,1,domestic,1,normal,cash-heavy,1
1609,58706,10,wire,non-profit,99,0,2,domestic,1,normal,shell company,0
1610,10716,4,wire,retail,47,0,4,domestic,0,round figures,shell company,0
1611,50172,8,ACH,business,103,1,1,domestic,0,round figures,shell company,0
1612,24674,6,ACH,retail,71,0,5,domestic,1,round figures,cash-heavy,0
1613,3530,4,wire,non-profit,38,0,5,domestic,1,frequent small,cash-heavy,0
1614,12776,4,ACH,foreign,96,0,4,domestic,1,structuring,cash-heavy,0
1615,10916,2,ACH,foreign,67,1,1,domestic,1,round figures,third-party involvement,0
1616,32833,2,card,foreign,62,1,3,foreign,1,normal,unusual pattern,0
1617,85780,4,cash,retail,109,0,4,domestic,1,round figures,,0
1618,2150,5,wire,business,39,0,5,foreign,1,structuring,cash-heavy,0
1619,34033,8,card,retail,37,0,2,domestic,1,frequent small,unusual pattern,1
1620,25051,6,cash,foreign,119,0,1,foreign,1,normal,cash-heavy,0
1621,32513,4,ACH,non-profit,114,0,3,domestic,1,frequent small,,0
1622,34901,7,ACH,foreign,86,1,2,domestic,1,round figures,cash-heavy,0
1623,55719,8,card,non-profit,8,0,1,foreign,1,normal,unusual pattern,0
1624,33013,2,ACH,business,81,1,4,domestic,1,normal,third-party involvement,0
1625,40700,7,crypto,non-profit,52,0,4,foreign,1,round figures,,0
1626,57875,2,card,retail,91,0,1,foreign,0,round figures,unusual pattern,0
1627,90916,2,cash,retail,33,0,3,domestic,1,structuring,shell company,0
1628,90193,8,card,retail,110,0,1,domestic,1,round figures,shell company,0
1629,35500,2,wire,non-profit,81,0,2,domestic,0,round figures,shell company,0
1630,4594,9,card,retail,42,0,2,domestic,1,round figures,third-party involvement,0
1631,80788,1,ACH,retail,76,1,4,domestic,0,normal,cash-heavy,1
1632,89531,9,ACH,retail,112,0,1,domestic,1,structuring,cash-heavy,0
1633,74791,1,crypto,business,110,0,4,domestic,1,normal,cash-heavy,0
1634,97519,10,crypto,non-profit,27,0,3,foreign,1,round figures,third-party involvement,0
1635,43101,10,crypto,non-profit,112,0,2,domestic,1,structuring,shell company,0
1636,67464,2,cash,foreign,8,0,5,domestic,1,round figures,cash-heavy,0
1637,45128,6,crypto,non-profit,23,0,5,foreign,0,normal,third-party involvement,0
1638,97759,6,cash,business,106,0,1,domestic,1,normal,third-party involvement,0
1639,37673,1,crypto,non-profit,113,0,1,domestic,1,round figures,unusual pattern,0
1640,906,7,cash,business,64,0,5,domestic,1,structuring,cash-heavy,0
1641,56738,8,card,business,93,1,1,domestic,1,normal,shell company,0
1642,29857,2,card,non-profit,114,0,2,domestic,1,round figures,,0
1643,34736,8,ACH,foreign,20,0,3,domestic,1,frequent small,third-party involvement,1
1644,80197,9,cash,retail,16,0,3,foreign,1,round figures,unusual pattern,0
1645,48380,6,wire,retail,17,0,4,domestic,1,round figures,,0
1646,24362,5,ACH,non-profit,80,0,2,domestic,1,structuring,third-party involvement,0
1647,80535,9,card,non-profit,19,0,1,domestic,0,round figures,unusual pattern,0
1648,62311,9,cash,business,8,0,1,domestic,1,frequent small,cash-heavy,0
1649,54942,1,crypto,non-profit,38,0,4,foreign,1,round figures,unusual pattern,0
1650,57079,3,wire,business,38,0,4,domestic,1,frequent small,third-party involvement,0
1651,81570,9,card,foreign,53,0,1,domestic,1,normal,cash-heavy,0
1652,38297,2,ACH,non-profit,93,0,1,domestic,1,round figures,shell company,0
1653,41944,4,cash,retail,105,0,2,foreign,0,structuring,unusual pattern,0
1654,64854,4,wire,retail,100,0,4,domestic,1,round figures,,0
1655,34257,2,cash,non-profit,90,0,2,domestic,1,frequent small,cash-heavy,0
1656,77229,3,crypto,business,31,0,1,domestic,1,frequent small,cash-heavy,0
1657,40142,3,ACH,retail,44,0,5,domestic,1,structuring,shell company,0
1658,61765,1,cash,business,60,0,5,domestic,1,frequent small,unusual pattern,0
1659,82956,6,card,non-profit,76,1,1,domestic,0,round figures,,0
1660,27476,8,ACH,non-profit,119,0,4,domestic,1,frequent small,shell company,0
1661,55654,3,card,retail,17,0,5,domestic,1,round figures,unusual pattern,0
1662,14299,5,cash,non-profit,79,0,4,domestic,1,round figures,,0
1663,81512,1,ACH,foreign,73,0,5,domestic,1,frequent small,,1
1664,51048,10,card,foreign,39,0,4,domestic,1,structuring,third-party involvement,0
1665,73881,7,crypto,retail,42,0,5,domestic,0,normal,,0
1666,72850,10,crypto,foreign,48,0,4,domestic,1,structuring,unusual pattern,0
1667,66362,1,cash,business,12,1,2,domestic,0,normal,shell company,0
1668,46700,9,ACH,retail,96,0,4,domestic,1,structuring,shell company,0
1669,76998,8,wire,retail,89,0,2,domestic,1,round figures,third-party involvement,0
1670,62583,7,ACH,business,103,0,2,domestic,1,round figures,unusual pattern,1
1671,18397,10,crypto,foreign,18,0,1,foreign,1,frequent small,,1
1672,30548,7,card,foreign,79,0,2,domestic,0,normal,third-party involvement,0
1673,26272,5,wire,foreign,96,0,3,domestic,1,normal,cash-heavy,0
1674,42974,5,cash,retail,6,0,2,domestic,1,frequent small,unusual pattern,0
1675,7757,5,wire,retail,108,0,4,foreign,0,structuring,third-party involvement,0
1676,84486,1,cash,foreign,43,0,2,domestic,1,frequent small,shell company,0
1677,25525,8,wire,non-profit,116,0,4,domestic,0,structuring,third-party involvement,0
1678,26785,1,cash,foreign,35,0,4,domestic,1,frequent small,cash-heavy,0
1679,24678,4,cash,business,98,0,3,domestic,1,normal,unusual pattern,1
1680,28931,9,wire,retail,102,0,2,domestic,0,normal,third-party involvement,0
1681,8006,9,wire,business,54,0,2,domestic,1,structuring,,0
1682,61513,5,cash,business,62,0,5,domestic,0,normal,unusual pattern,0
1683,54128,4,crypto,retail,69,0,5,domestic,1,normal,third-party involvement,0
1684,7387,3,wire,non-profit,82,0,1,foreign,0,normal,third-party involvement,1
1685,33760,3,ACH,foreign,16,0,4,domestic,1,normal,unusual pattern,1
1686,75858,5,card,business,8,0,3,domestic,1,round figures,shell company,0
1687,60604,10,cash,retail,89,0,5,foreign,0,frequent small,,0
1688,59820,1,cash,business,96,0,2,foreign,1,frequent small,unusual pattern,0
1689,34801,5,card,foreign,90,0,1,foreign,1,round figures,,0
1690,83400,6,crypto,non-profit,116,0,3,foreign,0,normal,,0
1691,17774,7,card,non-profit,86,1,2,foreign,1,frequent small,unusual pattern,0
1692,83660,9,wire,non-profit,31,0,2,domestic,0,frequent small,third-party involvement,0
1693,23974,3,card,retail,107,0,4,domestic,1,frequent small,shell company,0
1694,43742,2,cash,retail,10,0,4,domestic,1,structuring,,0
1695,97920,3,card,non-profit,56,0,5,domestic,1,round figures,,0
1696,65260,9,ACH,foreign,76,0,5,domestic,1,structuring,third-party involvement,0
1697,17702,7,wire,foreign,117,0,2,foreign,1,structuring,unusual pattern,0
1698,88901,9,card,retail,92,0,2,domestic,1,round figures,shell company,0
1699,26031,2,cash,non-profit,70,0,5,foreign,1,frequent small,,0
1700,94477,5,wire,foreign,20,0,5,domestic,1,structuring,,0
1701,29292,4,cash,foreign,5,1,2,domestic,1,frequent small,unusual pattern,1
1702,46642,2,crypto,foreign,23,0,3,domestic,0,structuring,third-party involvement,1
1703,42620,9,ACH,retail,9,0,2,domestic,1,frequent small,cash-heavy,0
1704,64872,9,crypto,non-profit,58,0,3,domestic,1,normal,third-party involvement,0
1705,58862,6,ACH,business,59,0,3,domestic,0,normal,,0
1706,50206,6,card,non-profit,93,0,2,domestic,1,normal,,0
1707,81221,8,wire,non-profit,80,0,1,domestic,0,round figures,shell company,0
1708,25659,6,card,retail,54,0,5,domestic,1,normal,third-party involvement,0
1709,33842,1,ACH,foreign,46,0,4,domestic,1,structuring,cash-heavy,0
1710,69769,4,ACH,foreign,22,0,2,domestic,1,frequent small,shell company,0
1711,80299,7,ACH,retail,64,1,3,domestic,1,frequent small,cash-heavy,0
1712,21854,2,cash,retail,8,0,2,domestic,1,frequent small,shell company,1
1713,4072,9,wire,retail,20,0,5,domestic,0,frequent small,third-party involvement,0
1714,70931,8,card,retail,51,0,3,domestic,1,structuring,,1
1715,41973,8,card,retail,78,1,4,domestic,1,frequent small,cash-heavy,0
1716,94761,7,crypto,business,39,0,4,domestic,1,structuring,third-party involvement,0
1717,10003,4,ACH,non-profit,37,0,4,foreign,1,structuring,cash-heavy,0
1718,3120,2,ACH,non-profit,50,1,1,foreign,1,frequent small,third-party involvement,0
1719,41855,3,ACH,non-profit,34,1,3,domestic,0,frequent small,shell company,0
1720,86056,6,card,foreign,75,0,3,domestic,1,frequent small,third-party involvement,0
1721,87088,5,crypto,business,118,0,1,domestic,1,structuring,shell company,0
1722,45748,8,cash,non-profit,104,0,3,domestic,1,round figures,,0
1723,9616,6,wire,foreign,33,0,1,domestic,0,structuring,shell company,0
1724,2496,6,cash,business,31,0,2,foreign,0,round figures,unusual pattern,0
1725,84182,1,card,business,54,0,5,domestic,1,frequent small,,0
1726,19229,4,ACH,foreign,44,0,4,domestic,0,structuring,third-party involvement,1
1727,1691,5,wire,business,34,0,1,domestic,1,frequent small,third-party involvement,0
1728,11403,3,card,foreign,114,0,1,domestic,0,round figures,unusual pattern,0
1729,30661,9,card,non-profit,71,0,1,domestic,1,round figures,third-party involvement,0
1730,71819,1,card,foreign,113,0,2,domestic,1,structuring,,1
1731,92208,6,wire,business,118,0,1,foreign,1,structuring,,0
1732,99716,6,wire,non-profit,62,0,5,domestic,1,structuring,shell company,0
1733,86331,10,crypto,non-profit,23,1,5,foreign,1,structuring,cash-heavy,0
1734,7414,5,crypto,retail,46,0,4,foreign,1,normal,third-party involvement,0
1735,19723,5,cash,retail,56,0,2,domestic,1,normal,unusual pattern,0
1736,67775,10,wire,business,7,0,5,domestic,0,frequent small,,0
1737,96926,5,wire,foreign,118,0,3,domestic,1,round figures,,1
1738,65182,6,wire,foreign,89,0,3,domestic,1,round figures,,0
1739,83724,8,crypto,business,61,0,3,domestic,1,frequent small,cash-heavy,1
1740,33230,2,card,non-profit,3,0,1,foreign,0,frequent small,cash-heavy,1
1741,51856,6,ACH,business,38,0,1,domestic,0,frequent small,third-party involvement,0
1742,97724,1,crypto,business,84,0,3,domestic,1,normal,unusual pattern,0
1743,26392,4,wire,non-profit,34,0,4,domestic,1,frequent small,cash-heavy,0
1744,86306,10,crypto,foreign,113,0,4,domestic,1,round figures,shell company,1
1745,69374,3,cash,business,44,0,1,domestic,1,frequent small,cash-heavy,0
1746,2569,9,wire,foreign,108,0,3,domestic,1,structuring,,0
1747,54047,3,cash,business,30,0,4,domestic,0,round figures,unusual pattern,0
1748,22634,6,wire,non-profit,17,0,1,domestic,1,round figures,third-party involvement,1
1749,63720,1,crypto,non-profit,59,0,3,foreign,1,round figures,cash-heavy,0
1750,48974,6,card,retail,10,0,2,domestic,1,normal,,0
1751,49808,4,ACH,non-profit,99,0,3,foreign,1,normal,shell company,0
1752,74653,8,cash,retail,84,0,3,domestic,1,round figures,shell company,0
1753,68444,9,crypto,business,18,0,5,domestic,1,structuring,third-party involvement,0
1754,49238,4,card,foreign,45,0,5,domestic,1,round figures,third-party involvement,1
1755,54402,10,crypto,non-profit,108,1,2,domestic,0,normal,cash-heavy,0
1756,47738,10,cash,non-profit,91,0,2,domestic,1,structuring,third-party involvement,0
1757,78349,6,ACH,non-profit,59,0,3,domestic,1,round figures,,0
1758,2819,1,crypto,business,62,0,4,domestic,0,normal,,0
1759,22990,4,wire,retail,59,0,2,domestic,1,structuring,,0
1760,77336,7,card,business,49,0,3,domestic,1,frequent small,cash-heavy,0
1761,36609,1,crypto,foreign,100,0,1,domestic,1,frequent small,cash-heavy,0
1762,42634,8,card,business,63,0,5,domestic,1,round figures,third-party involvement,0
1763,92341,10,wire,foreign,87,0,4,foreign,1,frequent small,cash-heavy,0
1764,18887,6,ACH,non-profit,32,1,3,domestic,1,normal,,0
1765,48945,5,ACH,foreign,10,0,1,domestic,1,structuring,unusual pattern,0
1766,58032,10,wire,foreign,11,0,5,foreign,1,round figures,,0
1767,92224,9,card,retail,102,0,1,domestic,1,structuring,unusual pattern,0
1768,91759,2,crypto,foreign,70,0,3,foreign,0,structuring,third-party involvement,0
1769,33162,5,wire,foreign,105,0,2,domestic,1,structuring,shell company,0
1770,75813,6,cash,business,62,0,5,foreign,0,normal,cash-heavy,0
1771,87363,7,card,non-profit,47,1,1,domestic,1,round figures,cash-heavy,0
1772,95856,5,ACH,business,34,0,2,foreign,1,frequent small,,0
1773,60561,9,wire,business,100,0,4,domestic,1,structuring,,0
1774,75518,1,ACH,non-profit,101,0,3,domestic,1,structuring,unusual pattern,0
1775,66772,7,card,non-profit,17,0,3,domestic,1,structuring,cash-heavy,0
1776,34932,10,ACH,foreign,104,0,5,domestic,1,normal,third-party involvement,0
1777,32066,7,wire,foreign,104,0,1,domestic,1,frequent small,,0
1778,72645,4,card,retail,54,0,4,domestic,1,structuring,cash-heavy,0
1779,13087,9,cash,business,76,0,5,foreign,0,normal,shell company,0
1780,37411,5,wire,non-profit,85,0,5,domestic,1,normal,unusual pattern,0
1781,31675,4,crypto,foreign,40,0,1,foreign,1,structuring,,0
1782,63952,7,wire,non-profit,19,0,4,domestic,1,structuring,,0
1783,1107,4,card,foreign,67,0,1,foreign,0,normal,third-party involvement,0
1784,71081,3,wire,retail,82,0,3,foreign,0,normal,,1
1785,76342,9,cash,retail,53,0,2,domestic,0,structuring,cash-heavy,0
1786,47617,8,cash,non-profit,115,0,3,foreign,1,normal,cash-heavy,0
1787,29357,1,crypto,retail,64,0,3,domestic,1,normal,cash-heavy,0
1788,87372,7,ACH,non-profit,83,0,5,domestic,1,structuring,shell company,0
1789,42307,9,card,foreign,47,0,3,domestic,1,structuring,shell company,0
1790,13381,8,card,business,6,0,4,domestic,0,round figures,,0
1791,61346,8,ACH,retail,16,0,3,domestic,1,frequent small,shell company,0
1792,1535,6,cash,foreign,72,0,4,domestic,0,structuring,shell company,0
1793,98975,4,cash,business,112,0,1,domestic,1,structuring,third-party involvement,0
1794,91457,8,wire,business,18,1,5,domestic,0,structuring,shell company,0
1795,26760,3,crypto,business,52,0,4,domestic,1,frequent small,unusual pattern,0
1796,5184,9,crypto,foreign,48,1,3,foreign,1,round figures,unusual pattern,0
1797,82297,2,crypto,foreign,43,0,5,foreign,1,normal,unusual pattern,1
1798,13607,2,wire,non-profit,39,0,5,domestic,1,frequent small,,0
1799,72695,7,crypto,business,49,0,4,domestic,1,structuring,cash-heavy,1
1800,83907,10,ACH,business,113,0,4,domestic,1,structuring,third-party involvement,0
1801,45639,4,wire,business,12,0,2,domestic,1,round figures,,0
1802,7591,10,ACH,non-profit,109,0,2,domestic,1,round figures,cash-heavy,0
1803,50292,8,wire,business,10,0,5,domestic,1,round figures,third-party involvement,0
1804,80495,9,crypto,foreign,71,0,2,domestic,1,normal,third-party involvement,0
1805,63988,7,ACH,business,110,0,3,domestic,0,frequent small,third-party involvement,0
1806,73709,5,ACH,retail,55,0,1,domestic,0,frequent small,unusual pattern,1
1807,9177,8,ACH,foreign,1,0,5,domestic,1,round figures,unusual pattern,0
1808,21053,4,wire,non-profit,49,0,1,foreign,1,normal,unusual pattern,0
1809,77019,2,card,business,36,0,2,domestic,1,frequent small,third-party involvement,0
1810,67989,6,crypto,retail,21,0,4,domestic,1,structuring,third-party involvement,0
1811,23921,9,ACH,non-profit,37,0,5,foreign,1,structuring,unusual pattern,0
1812,37667,1,card,non-profit,116,0,2,domestic,1,structuring,third-party involvement,0
1813,24960,10,crypto,foreign,24,0,3,domestic,1,frequent small,unusual pattern,1
1814,21295,7,crypto,non-profit,55,0,5,domestic,1,round figures,unusual pattern,0
1815,77575,10,ACH,non-profit,25,0,5,domestic,1,structuring,unusual pattern,0
1816,90974,9,ACH,non-profit,7,1,4,domestic,1,round figures,cash-heavy,0
1817,87366,10,wire,non-profit,106,0,5,domestic,1,normal,third-party involvement,1
1818,21527,9,card,business,81,0,4,domestic,1,structuring,,0
1819,27183,10,card,business,93,1,2,domestic,1,normal,unusual pattern,1
1820,87146,3,ACH,business,94,0,3,domestic,1,round figures,,0
1821,57472,5,crypto,business,71,0,3,foreign,1,frequent small,cash-heavy,0
1822,44164,8,ACH,retail,97,0,5,domestic,0,round figures,third-party involvement,0
1823,7913,8,crypto,business,71,0,5,domestic,1,structuring,unusual pattern,0
1824,31698,4,crypto,non-profit,24,0,2,domestic,1,structuring,unusual pattern,0
1825,93206,1,ACH,business,11,0,4,domestic,1,round figures,unusual pattern,0
1826,27182,1,cash,business,73,0,3,domestic,1,structuring,,0
1827,29341,4,card,foreign,12,1,4,domestic,1,structuring,cash-heavy,0
1828,96314,6,crypto,non-profit,35,0,2,domestic,1,normal,third-party involvement,0
1829,44669,8,crypto,business,63,0,3,domestic,0,frequent small,cash-heavy,1
1830,11845,6,cash,business,68,0,3,domestic,1,round figures,unusual pattern,0
1831,26129,9,wire,business,100,0,1,domestic,0,normal,cash-heavy,0
1832,13125,9,cash,retail,92,0,2,domestic,1,structuring,,0
1833,14388,2,cash,business,57,0,2,domestic,0,normal,shell company,0
1834,89286,10,crypto,foreign,13,0,1,foreign,1,frequent small,shell company,0
1835,6640,1,card,non-profit,23,0,4,domestic,0,round figures,third-party involvement,0
1836,97868,2,cash,non-profit,83,0,1,domestic,1,frequent small,third-party involvement,0
1837,82058,5,wire,business,106,0,2,domestic,1,frequent small,cash-heavy,0
1838,68978,4,ACH,business,101,0,4,foreign,1,normal,third-party involvement,0
1839,41946,4,cash,business,39,0,3,domestic,0,normal,,0
1840,76032,9,cash,non-profit,88,0,1,domestic,0,frequent small,unusual pattern,0
1841,17582,8,wire,non-profit,80,0,4,foreign,1,structuring,unusual pattern,1
1842,23511,6,card,retail,97,0,4,foreign,1,round figures,cash-heavy,0
1843,51075,1,cash,foreign,12,0,4,domestic,1,structuring,unusual pattern,0
1844,60645,2,cash,retail,34,0,1,domestic,1,structuring,cash-heavy,0
1845,78897,6,card,foreign,71,0,3,domestic,1,round figures,third-party involvement,0
1846,52407,2,wire,retail,75,0,4,domestic,1,normal,third-party involvement,0
1847,3193,10,cash,non-profit,31,0,1,foreign,0,structuring,,0
1848,77358,5,card,retail,93,0,2,domestic,1,normal,unusual pattern,1
1849,22142,5,cash,foreign,62,0,1,foreign,1,round figures,,0
1850,53030,6,ACH,business,13,0,1,domestic,1,structuring,shell company,1
1851,44513,6,crypto,foreign,31,1,1,domestic,1,normal,,0
1852,93723,6,ACH,business,2,0,4,domestic,1,normal,cash-heavy,0
1853,97983,2,cash,non-profit,103,0,1,domestic,1,structuring,cash-heavy,0
1854,33856,10,wire,foreign,15,0,2,domestic,1,round figures,,0
1855,53368,3,crypto,retail,57,0,4,domestic,0,frequent small,third-party involvement,0
1856,39314,6,ACH,foreign,75,0,2,domestic,0,normal,shell company,1
1857,81971,8,card,business,34,0,5,domestic,1,round figures,,1
